case,algo,heuristic,ok,pasos,costo,expandidos,ms
589,greedy,hamming,True,84,84.0,273,1.6179000376723707
589,greedy,manhattan,True,88,88.0,571,3.9624999626539648
589,greedy,linear_conflict,True,68,68.0,110,1.7677000141702592
590,a*,hamming,True,24,24.0,17237,120.48400001367554
590,a*,manhattan,True,24,24.0,887,6.096499972045422
590,a*,linear_conflict,True,24,24.0,535,7.6496999827213585
590,greedy,hamming,True,58,58.0,567,3.9462000131607056
590,greedy,manhattan,True,76,76.0,164,1.4279000461101532
590,greedy,linear_conflict,True,66,66.0,136,2.6166000170633197
591,a*,hamming,True,24,24.0,14286,98.71150000253692
591,a*,manhattan,True,24,24.0,1381,9.366100013721734
591,a*,linear_conflict,True,24,24.0,803,11.589400004595518
591,greedy,hamming,True,80,80.0,777,4.694800009019673
591,greedy,manhattan,True,58,58.0,146,1.207199995405972
591,greedy,linear_conflict,True,36,36.0,90,1.5435999957844615
592,a*,hamming,True,24,24.0,14196,97.9137999820523
592,a*,manhattan,True,24,24.0,1115,7.2392000001855195
592,a*,linear_conflict,True,24,24.0,556,8.044300018809736
592,greedy,hamming,True,60,60.0,620,3.5791000118479133
592,greedy,manhattan,True,86,86.0,469,3.7178999627940357
592,greedy,linear_conflict,True,34,34.0,78,1.8455000245012343
593,a*,hamming,True,22,22.0,6426,40.35759996622801
593,a*,manhattan,True,22,22.0,500,3.215199976693839
593,a*,linear_conflict,True,22,22.0,302,4.1723999893292785
593,greedy,hamming,True,58,58.0,711,3.826599975582212
593,greedy,manhattan,True,64,64.0,191,1.4303000061772764
593,greedy,linear_conflict,True,60,60.0,137,2.30089999968186
594,a*,hamming,True,26,26.0,26856,186.86709995381534
594,a*,manhattan,True,26,26.0,1453,9.990899998228997
594,a*,linear_conflict,True,26,26.0,710,10.410799994133413
594,greedy,hamming,True,76,76.0,776,4.261399968527257
594,greedy,manhattan,True,64,64.0,178,1.33200001437217
594,greedy,linear_conflict,True,88,88.0,196,3.114399965852499
595,a*,hamming,True,24,24.0,13488,90.68350004963577
595,a*,manhattan,True,24,24.0,1409,9.28659999044612
595,a*,linear_conflict,True,24,24.0,750,11.084800004027784
595,greedy,hamming,True,86,86.0,691,3.931200015358627
595,greedy,manhattan,True,78,78.0,416,2.878399973269552
595,greedy,linear_conflict,True,72,72.0,176,2.7778000221587718
596,a*,hamming,True,22,22.0,6652,42.50320000573993
596,a*,manhattan,True,22,22.0,425,2.908899972680956
596,a*,linear_conflict,True,22,22.0,230,3.1977000180631876
596,greedy,hamming,True,64,64.0,401,2.273700025398284
596,greedy,manhattan,True,66,66.0,206,1.6482999781146646
596,greedy,linear_conflict,True,54,54.0,132,2.453699999023229
597,a*,hamming,True,20,20.0,2876,17.174200038425624
597,a*,manhattan,True,20,20.0,545,3.6159000010229647
597,a*,linear_conflict,True,20,20.0,327,4.860499990172684
597,greedy,hamming,True,70,70.0,731,4.347499983850867
597,greedy,manhattan,True,40,40.0,424,3.1603999668732285
597,greedy,linear_conflict,True,34,34.0,88,1.465700042899698
598,a*,hamming,True,26,26.0,32927,226.18950001196936
598,a*,manhattan,True,26,26.0,1116,7.7318999683484435
598,a*,linear_conflict,True,26,26.0,718,10.024100018199533
598,greedy,hamming,True,64,64.0,249,1.5764000127092004
598,greedy,manhattan,True,100,100.0,441,3.3360999659635127
598,greedy,linear_conflict,True,40,40.0,68,1.3219999964348972
599,a*,hamming,True,20,20.0,2885,17.618399986531585
599,a*,manhattan,True,20,20.0,439,2.9418999911285937
599,a*,linear_conflict,True,20,20.0,223,3.305800026282668
599,greedy,hamming,True,68,68.0,726,4.018999985419214
599,greedy,manhattan,True,34,34.0,120,0.9092999971471727
599,greedy,linear_conflict,True,24,24.0,64,1.0985999833792448
600,a*,hamming,True,26,26.0,27729,198.19269998697564
600,a*,manhattan,True,26,26.0,1895,14.247799990698695
600,a*,linear_conflict,True,26,26.0,848,12.86190003156662
600,greedy,hamming,True,64,64.0,498,3.19580000359565
600,greedy,manhattan,True,94,94.0,476,3.568399988580495
600,greedy,linear_conflict,True,70,70.0,154,2.4746000417508185
601,a*,hamming,True,28,28.0,64896,468.6104000429623
601,a*,manhattan,True,28,28.0,5500,40.02239997498691
601,a*,linear_conflict,True,28,28.0,2556,37.84030000679195
601,greedy,hamming,True,114,114.0,769,4.131399968173355
601,greedy,manhattan,True,78,78.0,415,3.0170000391080976
601,greedy,linear_conflict,True,62,62.0,122,1.9545000395737588
602,a*,hamming,True,22,22.0,6997,43.98190003121272
602,a*,manhattan,True,22,22.0,825,5.828200024552643
602,a*,linear_conflict,True,22,22.0,509,7.3105000192299485
602,greedy,hamming,True,60,60.0,747,3.8789999671280384
602,greedy,manhattan,True,62,62.0,410,2.91890004882589
602,greedy,linear_conflict,True,62,62.0,141,2.3447000421583652
603,a*,hamming,True,20,20.0,2909,18.218900018837303
603,a*,manhattan,True,20,20.0,647,4.374000011011958
603,a*,linear_conflict,True,20,20.0,304,4.090900009032339
603,greedy,hamming,True,60,60.0,590,3.2121000112965703
603,greedy,manhattan,True,50,50.0,391,2.870999975129962
603,greedy,linear_conflict,True,32,32.0,69,1.4702000189572573
604,a*,hamming,True,22,22.0,6381,41.753499943297356
604,a*,manhattan,True,22,22.0,248,2.2942000068724155
604,a*,linear_conflict,True,22,22.0,150,2.031999989412725
604,greedy,hamming,True,52,52.0,424,2.1985999774187803
604,greedy,manhattan,True,32,32.0,59,0.4969000001437962
604,greedy,linear_conflict,True,22,22.0,28,0.5860999808646739
605,a*,hamming,True,14,14.0,214,1.1122999712824821
605,a*,manhattan,True,14,14.0,64,0.4064999520778656
605,a*,linear_conflict,True,14,14.0,53,0.7794999983161688
605,greedy,hamming,True,48,48.0,395,2.129600034095347
605,greedy,manhattan,True,54,54.0,398,2.814900013618171
605,greedy,linear_conflict,True,22,22.0,99,1.6160999657586217
606,a*,hamming,True,24,24.0,12307,82.99179997993633
606,a*,manhattan,True,24,24.0,584,3.746100002899766
606,a*,linear_conflict,True,24,24.0,326,4.345299967098981
606,greedy,hamming,True,46,46.0,566,3.016199974808842
606,greedy,manhattan,True,86,86.0,465,3.3163000480271876
606,greedy,linear_conflict,True,46,46.0,78,1.381399983074516
607,a*,hamming,True,24,24.0,12417,80.4264000034891
607,a*,manhattan,True,24,24.0,1348,8.758900046814233
607,a*,linear_conflict,True,24,24.0,577,7.9546999768354
607,greedy,hamming,True,46,46.0,554,2.9353999998420477
607,greedy,manhattan,True,46,46.0,221,1.6071000136435032
607,greedy,linear_conflict,True,32,32.0,55,0.9732000180520117
608,a*,hamming,True,24,24.0,11920,82.81629998236895
608,a*,manhattan,True,24,24.0,433,3.061499970499426
608,a*,linear_conflict,True,24,24.0,214,2.981900004670024
608,greedy,hamming,True,126,126.0,761,4.476699978113174
608,greedy,manhattan,True,90,90.0,403,3.2044000108726323
608,greedy,linear_conflict,True,46,46.0,84,1.5256000333465636
609,a*,hamming,True,24,24.0,15678,115.60640000971034
609,a*,manhattan,True,24,24.0,1008,6.8360999575816095
609,a*,linear_conflict,True,24,24.0,545,7.987399992998689
609,greedy,hamming,True,82,82.0,593,3.971099969930947
609,greedy,manhattan,True,54,54.0,406,3.2811000128276646
609,greedy,linear_conflict,True,32,32.0,49,0.9180000051856041
610,a*,hamming,True,18,18.0,960,5.796499957796186
610,a*,manhattan,True,18,18.0,92,0.6446000188589096
610,a*,linear_conflict,True,18,18.0,51,0.7971999584697187
610,greedy,hamming,True,56,56.0,186,1.184099994134158
610,greedy,manhattan,True,64,64.0,172,1.3628000160679221
610,greedy,linear_conflict,True,24,24.0,28,0.5594000103883445
611,a*,hamming,True,20,20.0,3222,22.403799986932427
611,a*,manhattan,True,20,20.0,544,3.5626000026240945
611,a*,linear_conflict,True,20,20.0,367,5.489600007422268
611,greedy,hamming,True,48,48.0,517,2.9209000058472157
611,greedy,manhattan,True,46,46.0,387,2.7834000065922737
611,greedy,linear_conflict,True,26,26.0,46,0.8647000067867339
612,a*,hamming,True,24,24.0,15056,110.44389999005944
612,a*,manhattan,True,24,24.0,1377,9.349600004497916
612,a*,linear_conflict,True,24,24.0,711,10.524199984502047
612,greedy,hamming,True,80,80.0,967,5.81229996168986
612,greedy,manhattan,True,50,50.0,135,1.1329000117257237
612,greedy,linear_conflict,True,24,24.0,44,0.77629997394979
613,a*,hamming,True,26,26.0,35832,252.370800008066
613,a*,manhattan,True,26,26.0,2563,18.18949996959418
613,a*,linear_conflict,True,26,26.0,1505,22.642399999313056
613,greedy,hamming,True,94,94.0,792,4.697400028817356
613,greedy,manhattan,True,52,52.0,443,3.008800034876913
613,greedy,linear_conflict,True,38,38.0,60,1.0043000220321119
614,a*,hamming,True,20,20.0,1824,10.848100006114691
614,a*,manhattan,True,20,20.0,29,0.20130001939833164
614,a*,linear_conflict,True,20,20.0,29,0.4141000099480152
614,greedy,hamming,True,174,174.0,1127,6.714400020428002
614,greedy,manhattan,True,34,34.0,56,0.8229000377468765
614,greedy,linear_conflict,True,26,26.0,102,1.8375999643467367
615,a*,hamming,True,26,26.0,27528,193.7964999815449
615,a*,manhattan,True,26,26.0,1567,10.137799952644855
615,a*,linear_conflict,True,26,26.0,927,13.104499957989901
615,greedy,hamming,True,102,102.0,289,1.8794999923557043
615,greedy,manhattan,True,40,40.0,414,3.216199984308332
615,greedy,linear_conflict,True,48,48.0,137,2.6583000435493886
616,a*,hamming,True,22,22.0,4957,31.465300009585917
616,a*,manhattan,True,22,22.0,257,1.7204000032506883
616,a*,linear_conflict,True,22,22.0,182,2.5231000036001205
616,greedy,hamming,True,58,58.0,388,2.006900031119585
616,greedy,manhattan,True,44,44.0,433,2.7556000277400017
616,greedy,linear_conflict,True,26,26.0,51,0.8304999792017043
617,a*,hamming,True,26,26.0,33822,248.2626999844797
617,a*,manhattan,True,26,26.0,2042,14.437299978453666
617,a*,linear_conflict,True,26,26.0,1152,17.086800013203174
617,greedy,hamming,True,148,148.0,1086,6.215200002770871
617,greedy,manhattan,True,86,86.0,461,3.2996999798342586
617,greedy,linear_conflict,True,34,34.0,44,0.8126999600790441
618,a*,hamming,True,22,22.0,6319,42.73570002987981
618,a*,manhattan,True,22,22.0,203,1.416000013705343
618,a*,linear_conflict,True,22,22.0,133,1.8300000228919089
618,greedy,hamming,True,48,48.0,595,3.927399986423552
618,greedy,manhattan,True,30,30.0,85,0.6533999694511294
618,greedy,linear_conflict,True,40,40.0,159,2.570500015281141
619,a*,hamming,True,26,26.0,28809,209.46729998104274
619,a*,manhattan,True,26,26.0,2269,16.22049999423325
619,a*,linear_conflict,True,26,26.0,1212,16.6431000106968
619,greedy,hamming,True,80,80.0,931,5.154100013896823
619,greedy,manhattan,True,64,64.0,276,2.5354999816045165
619,greedy,linear_conflict,True,44,44.0,85,1.4909000019542873
620,a*,hamming,True,22,22.0,5604,34.52470002230257
620,a*,manhattan,True,22,22.0,601,3.944500000216067
620,a*,linear_conflict,True,22,22.0,368,4.84340003458783
620,greedy,hamming,True,60,60.0,529,2.855900034774095
620,greedy,manhattan,True,80,80.0,415,2.910899987909943
620,greedy,linear_conflict,True,26,26.0,53,0.972400011960417
621,a*,hamming,True,20,20.0,2289,14.241900003980845
621,a*,manhattan,True,20,20.0,269,1.873500004876405
621,a*,linear_conflict,True,20,20.0,221,3.0391999753192067
621,greedy,hamming,True,46,46.0,519,2.672899980098009
621,greedy,manhattan,True,82,82.0,418,2.8551999712362885
621,greedy,linear_conflict,True,24,24.0,54,0.9429000201635063
622,a*,hamming,True,20,20.0,2112,13.010700000450015
622,a*,manhattan,True,20,20.0,222,1.5133999986574054
622,a*,linear_conflict,True,20,20.0,149,2.5619000080041587
622,greedy,hamming,True,78,78.0,844,4.765400022733957
622,greedy,manhattan,True,32,32.0,110,0.8314999868161976
622,greedy,linear_conflict,True,22,22.0,35,0.6305999704636633
623,a*,hamming,True,18,18.0,1335,8.351899974513799
623,a*,manhattan,True,18,18.0,290,1.998600026126951
623,a*,linear_conflict,True,18,18.0,223,3.5398000036366284
623,greedy,hamming,True,64,64.0,291,1.7961999983526766
623,greedy,manhattan,True,72,72.0,443,3.462799999397248
623,greedy,linear_conflict,True,24,24.0,52,0.9913999820128083
624,a*,hamming,True,10,10.0,29,0.18199998885393143
624,a*,manhattan,True,10,10.0,16,0.11379999341443181
624,a*,linear_conflict,True,10,10.0,16,0.285700021777302
624,greedy,hamming,True,78,78.0,553,3.4268000163137913
624,greedy,manhattan,True,20,20.0,43,0.4325999761931598
624,greedy,linear_conflict,True,20,20.0,28,0.7701000431552529
625,a*,hamming,True,14,14.0,272,1.672700047492981
625,a*,manhattan,True,14,14.0,118,0.8199999574571848
625,a*,linear_conflict,True,14,14.0,81,1.3085000100545585
625,greedy,hamming,True,34,34.0,683,4.282800015062094
625,greedy,manhattan,True,54,54.0,434,3.1372999656014144
625,greedy,linear_conflict,True,22,22.0,39,0.7986999698914587
626,a*,hamming,True,28,28.0,54734,403.1053999788128
626,a*,manhattan,True,28,28.0,3180,24.508400005288422
626,a*,linear_conflict,True,28,28.0,1817,27.715099975466728
626,greedy,hamming,True,128,128.0,864,5.225399974733591
626,greedy,manhattan,True,48,48.0,165,1.4403999666683376
626,greedy,linear_conflict,True,62,62.0,152,2.446900005452335
627,a*,hamming,True,12,12.0,63,0.37189997965469956
627,a*,manhattan,True,12,12.0,15,0.11319998884573579
627,a*,linear_conflict,True,12,12.0,15,0.2711999695748091
627,greedy,hamming,True,62,62.0,522,3.110499994363636
627,greedy,manhattan,True,44,44.0,101,0.852899975143373
627,greedy,linear_conflict,True,12,12.0,17,0.35390001721680164
628,a*,hamming,True,26,26.0,28192,194.27320000249892
628,a*,manhattan,True,26,26.0,2159,14.918599976226687
628,a*,linear_conflict,True,26,26.0,1196,18.114899983629584
628,greedy,hamming,True,52,52.0,551,2.933999989181757
628,greedy,manhattan,True,78,78.0,559,3.888100036419928
628,greedy,linear_conflict,True,26,26.0,56,0.9494000114500523
629,a*,hamming,True,22,22.0,5545,34.62299995590001
629,a*,manhattan,True,22,22.0,605,3.7081000045873225
629,a*,linear_conflict,True,22,22.0,307,4.343200009316206
629,greedy,hamming,True,92,92.0,744,4.10710001597181
629,greedy,manhattan,True,28,28.0,75,0.5870999884791672
629,greedy,linear_conflict,True,32,32.0,63,1.0962000233121216
630,a*,hamming,True,24,24.0,15419,103.17850002320483
630,a*,manhattan,True,24,24.0,1595,10.294399980921298
630,a*,linear_conflict,True,24,24.0,811,11.243199987802655
630,greedy,hamming,True,68,68.0,355,2.018099999986589
630,greedy,manhattan,True,76,76.0,207,1.5150000108405948
630,greedy,linear_conflict,True,32,32.0,55,0.9645000100135803
631,a*,hamming,True,18,18.0,965,5.6359999580308795
631,a*,manhattan,True,18,18.0,169,1.1780000058934093
631,a*,linear_conflict,True,18,18.0,106,1.5449000056833029
631,greedy,hamming,True,56,56.0,688,3.5370999830774963
631,greedy,manhattan,True,24,24.0,95,0.6837000255472958
631,greedy,linear_conflict,True,20,20.0,46,0.7604000275023282
632,a*,hamming,True,24,24.0,13832,92.56920003099367
632,a*,manhattan,True,24,24.0,746,5.027800041716546
632,a*,linear_conflict,True,24,24.0,490,7.028500025626272
632,greedy,hamming,True,74,74.0,744,4.1862999787554145
632,greedy,manhattan,True,80,80.0,465,3.333300002850592
632,greedy,linear_conflict,True,42,42.0,64,1.1804999667219818
633,a*,hamming,True,26,26.0,27357,181.65659997612238
633,a*,manhattan,True,26,26.0,1837,15.663300000596792
633,a*,linear_conflict,True,26,26.0,1207,18.944399955216795
633,greedy,hamming,True,72,72.0,753,4.303499998059124
633,greedy,manhattan,True,54,54.0,395,2.9511000029742718
633,greedy,linear_conflict,True,28,28.0,52,1.0029999539256096
634,a*,hamming,True,24,24.0,12486,91.66649996768683
634,a*,manhattan,True,24,24.0,713,4.9171000136993825
634,a*,linear_conflict,True,24,24.0,264,3.9106999756768346
634,greedy,hamming,True,72,72.0,766,5.614000023342669
634,greedy,manhattan,True,84,84.0,433,3.1857999856583774
634,greedy,linear_conflict,True,34,34.0,105,1.7095999792218208
635,a*,hamming,True,26,26.0,27581,206.70270000118762
635,a*,manhattan,True,26,26.0,1396,10.18159999512136
635,a*,linear_conflict,True,26,26.0,693,9.56830003997311
635,greedy,hamming,True,62,62.0,123,0.8417000062763691
635,greedy,manhattan,True,64,64.0,193,1.4059000532142818
635,greedy,linear_conflict,True,36,36.0,52,0.9666999685578048
636,a*,hamming,True,26,26.0,33596,263.6870000278577
636,a*,manhattan,True,26,26.0,3777,28.00099999876693
636,a*,linear_conflict,True,26,26.0,2001,29.49130005436018
636,greedy,hamming,True,120,120.0,999,5.502799991518259
636,greedy,manhattan,True,82,82.0,445,3.3201000187546015
636,greedy,linear_conflict,True,30,30.0,44,0.7748999632894993
637,a*,hamming,True,24,24.0,15088,96.73220000695437
637,a*,manhattan,True,24,24.0,869,5.754099984187633
637,a*,linear_conflict,True,24,24.0,395,6.335699988994747
637,greedy,hamming,True,118,118.0,788,4.2752999579533935
637,greedy,manhattan,True,76,76.0,401,2.7174000279046595
637,greedy,linear_conflict,True,44,44.0,71,1.2175000156275928
638,a*,hamming,True,24,24.0,12174,84.07390001229942
638,a*,manhattan,True,24,24.0,383,2.701899968087673
638,a*,linear_conflict,True,24,24.0,209,2.799500012770295
638,greedy,hamming,True,60,60.0,753,3.9544999599456787
638,greedy,manhattan,True,88,88.0,455,3.4666999708861113
638,greedy,linear_conflict,True,54,54.0,94,1.6564999823458493
639,a*,hamming,True,24,24.0,13006,94.56449997378513
639,a*,manhattan,True,24,24.0,948,6.28629996208474
639,a*,linear_conflict,True,24,24.0,423,6.435400049667805
639,greedy,hamming,True,74,74.0,671,4.192599968519062
639,greedy,manhattan,True,66,66.0,184,1.5150000108405948
639,greedy,linear_conflict,True,40,40.0,91,1.5764999552629888
640,a*,hamming,True,20,20.0,2251,13.099099975079298
640,a*,manhattan,True,20,20.0,200,1.3334999675862491
640,a*,linear_conflict,True,20,20.0,89,1.4424999826587737
640,greedy,hamming,True,70,70.0,449,2.5542000075802207
640,greedy,manhattan,True,44,44.0,404,2.948200039099902
640,greedy,linear_conflict,True,52,52.0,137,2.2763999877497554
641,a*,hamming,True,24,24.0,12567,90.3186000068672
641,a*,manhattan,True,24,24.0,754,5.098299996461719
641,a*,linear_conflict,True,24,24.0,375,5.479399987962097
641,greedy,hamming,True,132,132.0,1189,7.027900021057576
641,greedy,manhattan,True,68,68.0,468,3.3190000103786588
641,greedy,linear_conflict,True,34,34.0,120,1.879999996162951
642,a*,hamming,True,26,26.0,29078,214.50109995203093
642,a*,manhattan,True,26,26.0,2054,15.946900006383657
642,a*,linear_conflict,True,26,26.0,1085,17.09759997902438
642,greedy,hamming,True,74,74.0,762,4.538999986834824
642,greedy,manhattan,True,78,78.0,172,1.5289000002667308
642,greedy,linear_conflict,True,62,62.0,157,2.7073000092059374
643,a*,hamming,True,20,20.0,2783,18.388999975286424
643,a*,manhattan,True,20,20.0,239,2.066599961835891
643,a*,linear_conflict,True,20,20.0,114,1.7306000227108598
643,greedy,hamming,True,86,86.0,747,4.085499967914075
643,greedy,manhattan,True,46,46.0,464,3.320900024846196
643,greedy,linear_conflict,True,40,40.0,86,1.3549000141210854
644,a*,hamming,True,30,30.0,96384,706.6166999866255
644,a*,manhattan,True,30,30.0,4130,29.319999972358346
644,a*,linear_conflict,True,30,30.0,2158,33.23550004279241
